time,btc_PriceUSD,btc_CapMrktCurUSD,btc_CapMVRVCur,btc_CapMrktEstUSD,btc_AdrActCnt,btc_FlowInExUSD,btc_FlowOutExUSD,btc_HashRate,btc_volume_reported_spot_usd_1d,eth_PriceUSD,eth_CapMrktCurUSD,eth_CapMVRVCur,eth_CapMrktEstUSD,eth_AdrActCnt,eth_FlowInExUSD,eth_FlowOutExUSD,eth_HashRate,eth_volume_reported_spot_usd_1d,xrp_PriceUSD,xrp_CapMrktCurUSD,xrp_CapMVRVCur,xrp_CapMrktEstUSD,xrp_AdrActCnt,xrp_volume_reported_spot_usd_1d,bnb_PriceUSD,bnb_CapMrktCurUSD,bnb_CapMVRVCur,bnb_CapMrktEstUSD,bnb_AdrActCnt,bnb_volume_reported_spot_usd_1d,sol_CapMrktEstUSD,sol_volume_reported_spot_usd_1d,usdt_MC,usdc_MC,M_fiat,btc_ret,M_vol,M_trend,btc_vol_clean,M_volu,btc_MC,eth_MC,xrp_MC,bnb_MC,eth_fac_security,eth_TVL,bnb_TVL,sol_TVL,eth_tvl_growth,bnb_tvl_growth,sol_tvl_growth,btc_fac_val,eth_fac_val,xrp_fac_val,sol_fac_val,bnb_fac_val,sol_PriceUSD,sol_MC,sol_ret,eth_ret,xrp_ret,bnb_ret,sys_ret_excl_btc,sys_ret_excl_eth,sys_ret_excl_xrp,sys_ret_excl_bnb,sys_ret_excl_sol,mkt_ret,sol_AdrActCnt,M_fund,bnb_OI,btc_OI,eth_OI,sol_OI,xrp_OI,btc_Lev,eth_Lev,xrp_Lev,bnb_Lev,sol_Lev,btc_Ret,eth_Ret,xrp_Ret,sol_Ret,bnb_Ret,btc_NetAct,btc_Val,eth_NetAct,eth_Liq,eth_Val,xrp_NetAct,xrp_Val,sol_NetAct,sol_Liq,sol_Val,bnb_NetAct,bnb_Liq,bnb_Val,btc_fac_security
2021-09-01,48688.5375572764,915521308402.3389,2.346384601556,915488137262.5902,954959.0,1477898719.567243,1622341456.6814473,119963781.88278574,16227964589.5952,3793.82968188194,445479541762.75415,1.972679383982,445158547438.5878,557664.0,1540611604.2945144,1564706694.977619,621.08112636,14336926130.3171,1.22907129662889,122895092776.00919,1.819616347726,57203852132.91337,25043.0,2189780870.4318,489.221947970943,,,75601254209.58162,948424.0,1363379794.49148,32306499954.626793,3074815682.01987,67624945041.19496,27462377552.452976,0.0004986583522175181,0.030642105334095504,58.02437857240008,0.0024198219478370852,16227964589.5952,23.510001800232228,915521308402.3389,445479541762.75415,122895092776.00919,75601254209.58162,-0.013277935305239907,82168848993,14882870034.0,2877963189.0,0.04462605561702304,0.02359350281517436,0.050635448030089236,1.3463846015560001,0.972679383982,0.8196163477259999,11.225473653765622,5.079749674415629,108.70637640163672,31632430274.413536,-0.00861322519820984,0.10024802102165431,0.0359878329850126,0.051650917618021985,0.07802388745682762,0.03151804010713823,0.05199738729803645,0.05071644650236658,0.05196517519209846,0.05076084715153337,593644.0,0.01786139,712965202.0,16966890609.0,10104677552.0,880193624.0,1358826383.0,0.018532491219247143,0.02268269719416515,0.011056799358755694,0.009430600185858286,0.027825671829962446,0.030642105334095504,0.10024802102165431,0.0359878329850126,-0.00861322519820984,0.051650917618021985,0.0264246834383961,1.3463846015560001,0.01011619716460288,0.04462605561702304,5.421513715017533,0.12149354083114083,0.8196163477259999,-0.15456546484993794,0.050635448030089236,10.991256036671126,0.03340197273065648,0.02359350281517436,5.079749674415629,-0.04983237257999562
2021-09-02,49369.5862746932,928373472804.1525,2.375035051723,928335184587.4543,1026339.0,1385057963.5293455,2244120979.20136,130471557.96548332,16600401777.6825,3791.89593600234,445272051510.75635,1.943311447005,444982792779.66754,567054.0,1707283941.927502,1676384494.0846055,645.24872426,10424719308.7852,1.25874436244085,125862106759.04262,1.855812037835,58584906001.54838,26654.0,2448019586.69164,485.095754817262,,,74963618513.09851,928429.0,1410260227.27221,37257242353.36371,3773061796.08042,67629577502.78235,27594782936.877224,0.0014401414302298576,0.013890938189023316,56.799509187423425,0.0032394065741870055,16600401777.6825,23.53269273549086,928373472804.1525,445272051510.75635,125862106759.04262,74963618513.09851,0.038174149809709235,86370596709,15122078676.0,3029584099.0,0.04987103780690205,0.015944950438218086,0.05134253114013276,1.3750350517230001,0.9433114470049999,0.855812037835,12.297807598627651,4.95722976445507,110.81781609465584,32218252304.33078,0.019237103509824216,-0.0005098380877175401,0.02385584553980466,-0.008469963769927702,0.004069455725868245,0.013675851195123323,0.008545093532848687,0.010635907433062477,0.009550234547012757,0.009744481156525955,604845.0,0.02869098,727318222.0,18178675642.0,10746501873.0,1000733590.0,1504591180.0,0.019581209690418343,0.024134687628694338,0.011954282498071263,0.009702282739632086,0.031061076204480568,0.013890938189023316,-0.0005098380877175401,0.02385584553980466,0.019237103509824216,-0.008469963769927702,0.07208497289233406,1.3750350517230001,0.01669790680989891,0.04987103780690205,5.155366160210377,0.06234488579536901,0.855812037835,0.01869241376398989,0.05134253114013276,10.634546278139407,-0.021307749200810022,0.015944950438218086,4.95722976445507,0.08396537680180316
2021-09-03,49860.5341635301,937651654078.7664,2.395390356338,937613932461.4937,1008068.0,1249825738.6940663,1835640160.7482755,129595910.48398069,18956375349.1481,3918.58263822326,460151781118.15735,1.980932257274,459902963984.13165,512273.0,1260218708.1496947,1516008452.3212638,644.51431772,12069250995.9437,1.28696257302045,128683648926.84612,1.886813261072,59898247505.7217,25414.0,2789888015.56524,486.629630718944,,,75200653957.74683,990625.0,1212723559.73913,42302327413.78893,5682538847.40208,68629010593.37073,27735743135.87,0.011904713508911868,0.00989521916545577,55.79410398288536,0.003802752741753008,18956375349.1481,23.665406141929154,937651654078.7664,460151781118.15735,128683648926.84612,75200653957.74683,-0.0011388241025178658,86673590681,15192619706.0,3191574878.0,0.003501929607892862,0.004653924405367604,0.052089138089868925,1.395390356338,0.980932257274,0.8868132610720001,13.254374103952618,4.949814805674886,128.67418646306453,37338512656.086975,0.14939596663722998,0.03286387555882442,0.022170161054783172,0.003157017812839058,0.03392044879174687,0.015223706422885397,0.02000623729325248,0.020994540549331964,0.017163761614130565,0.02017613183002879,653540.0,0.02621958,707004832.0,18130745910.0,10849299364.0,1131238000.0,1553807113.0,0.01933633437442531,0.023577653742068484,0.012074627397947861,0.009401578241556869,0.030296814723700143,0.00989521916545577,0.03286387555882442,0.022170161054783172,0.14939596663722998,0.003157017812839058,-0.017962473840860582,1.395390356338,-0.10159685122589934,0.003501929607892862,5.309019477590753,-0.04763902987519231,0.8868132610720001,0.07743151320704555,0.052089138089868925,11.699087153952393,0.06484214661723797,0.004653924405367604,4.949814805674886,-0.0067340278715342095
2021-09-04,49919.577563647,938810353594.9012,2.395772281636,938770403327.2637,776022.0,643139208.598899,974944417.2527856,135725446.63729873,14244993577.508,3886.23001350088,456367947251.0358,1.963094798551,456158761248.5337,520028.0,1237668789.200754,1069361567.5624847,635.21745594,7906629587.15268,1.25137085898277,125124823293.98172,1.839933616866,58241725908.84388,24804.0,1805120288.06067,498.737774802887,,,77071769680.76994,907288.0,1383660638.81797,40648241743.06091,3062477406.10926,68636783231.90435,27784730334.174076,0.0005888369464699394,0.001183470452904345,55.29169808972685,0.0037187287407831862,14244993577.508,23.37967135403679,938810353594.9012,456367947251.0358,125124823293.98172,77071769680.76994,-0.014529646799921636,88230363475,15369472261.0,3328505721.0,0.017801929226777702,0.011573457028280387,0.04200898371551176,1.3957722816359999,0.9630947985510001,0.8399336168660001,12.21215919402078,5.014600916151128,146.35759448244343,42571321335.87376,0.12876938129209048,-0.008290477035370003,-0.028045209820601602,0.024577134354267116,0.00011898697918225586,0.004205880146563168,0.0031050738396199845,-0.00044771535414578735,-0.0026840301379900708,0.0007283655655803208,607693.0,0.01272029,751485406.0,17836199940.0,11051644352.0,1071778232.0,1614737479.0,0.018998725218252504,0.02421652181878756,0.012905013062085706,0.00975046257679875,0.025176062155647494,0.001183470452904345,-0.008290477035370003,-0.028045209820601602,0.12876938129209048,0.024577134354267116,-0.26161003637661473,1.3957722816359999,0.015024970217435651,0.017801929226777702,5.172459109049769,-0.024295272794711664,0.8399336168660001,-0.07273391983294353,0.04200898371551176,12.789919833180829,-0.08787612703285497,0.011573457028280387,5.014600916151128,0.04621284202523057
2021-09-05,51747.6438565167,973242843766.6514,2.480946695916,973198170409.5565,735688.0,690347328.54745,595760446.4819808,143606279.0145552,12859830966.5915,3954.61792343659,464418124113.2662,1.985851656662,464238619675.546,497385.0,601519954.1221623,667817978.1517181,657.68332572,6901229451.84191,1.30176587056688,130163826335.81596,1.906418207517,60587227588.69015,34194.0,1753742499.18909,503.29563693681,,,77776112761.18178,870698.0,1039331400.20078,41547790176.00181,2213761524.81538,68790124905.56567,27841218175.35476,0.0021738046368682262,0.03596564000763358,54.66111505794258,0.0047571359442544845,12859830966.5915,23.277374411547534,973242843766.6514,464418124113.2662,130163826335.81596,77776112761.18178,0.034756157006830435,88399607721,15470817495.0,3546418518.0,0.0019163712324647975,0.006572285773035702,0.0634147552188864,1.4809466959159998,0.9858516566619999,0.906418207517,11.71542218300638,5.027278796761592,139.59408991633026,40720531105.91831,-0.047314050805303154,0.017444451092776703,0.03948206712465391,0.009097288602927911,0.01685866711431956,0.031854678442354116,0.026916116440946485,0.028794528779210037,0.029746890316396404,0.027886057393839817,626701.0,0.01402598,770840308.0,19196882346.0,11586746182.0,1102886026.0,1642883203.0,0.019724658104552907,0.024948953497719497,0.012621657254923084,0.00991101612865291,0.027084274100730155,0.03596564000763358,0.017444451092776703,0.03948206712465391,-0.047314050805303154,0.009097288602927911,-0.05337475448795104,1.4809466959159998,-0.04451828218052967,0.0019163712324647975,5.253622002249452,0.3210452595932871,0.906418207517,0.030799732655728107,0.0634147552188864,11.482156124337696,-0.04116474120326963,0.006572285773035702,5.027278796761592,0.05644131084830306
2021-09-06,52640.5883740503,990093469707.9805,2.51931377876,990045077605.5582,968860.0,1044763924.3720841,1626682647.060724,150611462.64937586,16014245528.3401,3928.83401098773,461406568140.7464,1.969177789345,461265353502.19885,526971.0,1130477310.6906655,887556925.9834498,653.4995611,7260384907.07057,1.38667956552923,138654358839.42325,2.007523603743,64539309509.41231,36485.0,3721378273.01008,496.038542639779,,,76654647477.27892,936997.0,1283458190.12697,47758626209.1712,4175148448.30597,69775328065.47093,27957412687.554466,0.011333466962270222,0.01710856250686632,53.549135954210634,0.0050298567911694885,16014245528.3401,23.49674450858498,990093469707.9805,461406568140.7464,138654358839.42325,76654647477.27892,-0.0063816861263470415,89689794070,15378899783.0,4208649902.0,0.01448945201914853,-0.00595908112714838,0.17120368183345747,1.51931377876,0.969177789345,1.007523603743,11.347730821343857,4.984403862363014,142.13561416692806,41412015757.628494,0.0180427776062686,-0.0065412980509940155,0.06319038292315066,-0.014524114192237647,0.007487904871804433,0.02031941812303382,0.008635966255593005,0.014360241648816208,0.012940390130739473,0.013064086153166251,889015.0,0.01502215,770300756.0,19694463868.0,11707790415.0,1233648086.0,1779771326.0,0.0198915198115676,0.025374130373082775,0.012836028675168934,0.010048976563727902,0.02978961693678845,0.01710856250686632,-0.0065412980509940155,0.06319038292315066,0.0180427776062686,-0.014524114192237647,0.2753140067996611,1.51931377876,0.05778114446510507,0.01448945201914853,5.144471262590183,0.06485102713666535,1.007523603743,0.34964455537328476,0.17120368183345747,9.839738805061694,0.07338489169619855,-0.00595908112714838,4.984403862363014,0.04762804429271483
2021-09-07,46854.4006028638,881308435814.7441,2.245742480847,881269755511.8765,938525.0,1901068027.9471896,2115247732.4937377,134093473.52179764,35443280160.3973,3432.84963062537,403159442272.45953,1.791426938566,403080865360.8774,558574.0,2011057315.4563708,1888284556.7008295,649.69806443,21783484152.2879,1.12789771968181,112778708610.04236,1.657680287329,52494997283.473175,30424.0,6335587445.47634,418.197821721515,,,64625636607.250854,970696.0,3204475149.62244,50867704885.79513,13803939101.832,72042178663.90121,28216337255.137436,0.025515391312662672,-0.11644253037630037,68.25780911433982,0.0025121856939218446,35443280160.3973,24.291199513716265,881308435814.7441,403159442272.45953,112778708610.04236,64625636607.250854,-0.005834122742623293,87287882585,14128478187.0,3966327656.0,-0.027145332900566643,-0.0848039359060131,-0.059301264978643076,1.245742480847,0.791426938566,0.657680287329,12.824887225049551,4.574139957034769,164.56092375980077,47904979408.22902,0.14649922764711576,-0.13495198018560295,-0.20655661270236766,-0.1706990523603169,-0.13002371772148474,-0.1174122352195726,-0.11527746271492122,-0.11992243512018734,-0.13089767305610775,-0.12209591555691006,944328.0,0.03365929,478699633.0,15378075184.0,8808483731.0,1228319698.0,942262473.0,0.01744914102607382,0.021848635570457832,0.008354967747131096,0.0074072714503255034,0.0256407520298193,-0.11644253037630037,-0.13495198018560295,-0.20655661270236766,0.14649922764711576,-0.1706990523603169,-0.03181062868422124,1.245742480847,0.05824158892982112,-0.027145332900566643,4.618733211678806,-0.18166944659162532,0.657680287329,0.06035945516075003,-0.059301264978643076,12.077917802822345,0.03533325944635912,-0.0848039359060131,4.574139957034769,-0.11616630531698391
2021-09-08,46187.9757306254,868814300650.1482,2.213572688033,868780489085.1213,907794.0,1363520211.319795,1546420037.3628416,129989982.27183735,21545784791.2258,3507.77644915254,411960561237.0325,1.817090776948,411925739786.2259,525184.0,1537821354.26131,1677600682.4275744,663.41796321,14749386401.7125,1.10722706902594,110711844291.2448,1.633997786263,51532936866.91906,30048.0,3629677107.06272,415.682991785815,,,64237010753.3797,870018.0,1840793251.83396,55763217461.46031,9697188866.83364,72013338711.87311,28942431662.639576,0.006930494441309776,-0.014325435255026164,66.1554389341297,0.0025168368994637666,21545784791.2258,23.793446033028502,868814300650.1482,411960561237.0325,110711844291.2448,64237010753.3797,0.020897464934043875,80936379343,13602036524.0,4816807931.0,-0.0755482453642955,-0.037972964103829554,0.1942708107724691,1.213572688033,0.817090776948,0.633997786263,11.57679904622718,4.722602430896083,173.31109531018657,51322390022.24563,0.05180735954674276,0.0215916341096154,-0.018496721160420157,-0.006031647495055026,0.014287157127592444,-0.011161252804165656,-0.0009165561809404525,-0.002037809378146697,-0.004112389154043451,-0.0022080445294664045,760324.0,-0.00108322,437692840.0,15189839307.0,8797023661.0,1324501656.0,911295026.0,0.017483413078759398,0.02135404329624262,0.008231233359302516,0.006813717432780318,0.025807481986437036,-0.014325435255026164,0.0215916341096154,-0.018496721160420157,0.05180735954674276,-0.006031647495055026,-0.03329201330910614,1.213572688033,-0.061638430114397735,-0.0755482453642955,5.089930691008381,-0.01243566760010495,0.633997786263,-0.21672890520010313,0.1942708107724691,10.654854990572725,-0.10949943888230429,-0.037972964103829554,4.722602430896083,-0.031079732323068043
2021-09-09,46448.7748290473,873759807785.6561,2.222094260363,873728162579.9064,937415.0,1150609413.1502624,1269319522.8733337,125412870.50778995,16794016125.2028,3432.86342255991,403167458486.4415,1.787076381769,403174866150.8581,531348.0,1497723957.9144828,1533588602.8720996,656.77756895,10757164801.1215,1.09187468005046,109176753009.4834,1.627608252604,50865290145.227875,32840.0,2397023721.53835,421.771559125177,,,65177899299.170364,968960.0,1491391675.01383,55313277437.80391,10615580534.8214,72359954751.2239,28932563481.067875,0.00333004715429297,0.00563059014629097,65.89858533429341,0.002471489583337178,16794016125.2028,23.544288476883743,873759807785.6561,403167458486.4415,109176753009.4834,65177899299.170364,-0.010059798111032414,80668032027,13759791193.0,5658526091.0,-0.0033210425429111012,0.01153113151953633,0.1610519966569619,1.2220942603629998,0.7870763817690001,0.6276082526040001,9.775209400515232,4.736837818609358,189.3444533132092,55627271034.27753,0.08847964222713944,-0.021587616483351724,-0.013962644884844916,0.014540907591698904,-0.006883357987047629,0.008394186538940482,0.0014924070493429159,-0.0002678420755591478,-0.0030044414347251817,0.00037267641169339265,921692.0,-0.00311666,464832547.0,15055599093.0,8485070976.0,1377759838.0,937189160.0,0.017230821283889176,0.021046021441944705,0.008584145746838552,0.0071317509769130705,0.024767704983245077,0.00563059014629097,-0.021587616483351724,-0.013962644884844916,0.08847964222713944,0.014540907591698904,0.03210860645223157,1.2220942603629998,0.011668496434587894,-0.0033210425429111012,4.997859106709078,0.08885118155837546,0.6276082526040001,0.1924664531250997,0.1610519966569619,9.830699751080731,0.10770943027920055,0.01153113151953633,4.736837818609358,-0.03584612947849308
2021-09-10,44765.2755762712,842129122357.554,2.142454311237,842098310750.4285,906178.0,1107719531.2844548,2689490302.349869,124497447.36405551,17344969278.5723,3204.17646580947,376328908274.82465,1.70000960535,376359800664.1369,570843.0,1097431981.7384796,1065774443.4059836,661.12653219,10249517363.7612,1.05199698168797,105189372237.51688,1.575410431616,49007576311.77019,29518.0,4252351826.57743,400.213916630077,,,61846518078.047935,925441.0,1443759824.95728,52289429627.82779,5594492663.22391,72349870726.89026,29367527042.329884,0.004185806936483516,-0.036917348655494564,67.17258514926053,0.0025238441550308483,17344969278.5723,23.57656834616865,842129122357.554,376328908274.82465,105189372237.51688,61846518078.047935,0.006599841403034823,79350050839,13301490647.0,6350729997.0,-0.016473275634535156,-0.03387454979356974,0.11540631610214547,1.142454311237,0.70000960535,0.575410431616,8.23360930987912,4.649593020763933,188.2759415810392,55264334912.28869,-0.005659199547182858,-0.06893962557574262,-0.03720586368501128,-0.05246464264414108,-0.05581943973845378,-0.03622630597693719,-0.04536692683145073,-0.04442602098306492,-0.04633117792622626,-0.044771089809054386,918822.0,0.00643724,457273115.0,14959852898.0,8067313609.0,1239612523.0,908455678.0,0.01776432200339973,0.021436869269444006,0.008636382732171016,0.0073936759774081194,0.022430606013216624,-0.036917348655494564,-0.06893962557574262,-0.03720586368501128,-0.005659199547182858,-0.05246464264414108,-0.03389033233058747,1.142454311237,0.07169704181720249,-0.016473275634535156,4.742642308300344,-0.10664703782464358,0.575410431616,-0.0031186965447673742,0.11540631610214547,8.702044479673175,-0.04595295071218608,-0.03387454979356974,4.649593020763933,-0.007326045965836414
2021-09-11,45098.5916447691,848441215860.3611,2.157808262825,848407378725.6484,823454.0,436335589.6586761,545839645.100754,135482517.1796192,12615047601.2375,3259.20964196376,382821083929.1449,1.721787856835,382868066061.18945,627702.0,954481902.6799893,822842933.981771,660.9197379,7278882903.62601,1.07423114578879,107412568496.46606,1.610003477101,50043361121.866295,21927.0,1559730589.09382,403.85629333356,,,62409387851.632645,871502.0,881839062.837596,52079973432.73565,4246218435.42276,72359930966.05293,29340225975.73744,-0.00016951169721224346,0.007418278499685016,66.48014517447548,0.0016355947295457283,12615047601.2375,23.25815619241618,848441215860.3611,382821083929.1449,107412568496.46606,62409387851.632645,-0.0003128397187985854,77081461945,13020868344.0,6694664395.0,-0.029006277705892813,-0.02132278002506638,0.052741083724786364,1.1578082628250002,0.721787856835,0.6100034771009999,7.779325498621302,4.793028099419407,178.31957000068277,52325632036.02054,-0.05433138338597221,0.01702962046060108,0.020914947279401776,0.009059909377974407,0.01072506014117455,0.005850052639715755,0.007827482464250463,0.008782797146982452,0.011152236227453228,0.008794696339937676,979677.0,0.01042764,454308302.0,14851392737.0,8048251935.0,1246718570.0,915977203.0,0.017504327299729255,0.021023533637164103,0.008527653847418574,0.007279486590703921,0.023826154056615485,0.007418278499685016,0.01702962046060108,0.020914947279401776,-0.05433138338597221,0.009059909377974407,-0.09572806581715199,1.1578082628250002,0.09495131592241535,-0.029006277705892813,4.966448148094279,-0.29728149259322123,0.6100034771009999,0.0641305106971295,0.052741083724786364,7.816020183939413,-0.06005222080548478,-0.02132278002506638,4.793028099419407,0.08455739489610536
2021-09-12,46180.6124563998,868839735686.3914,2.208217016174,868805098264.7406,705573.0,405095417.6693216,458292747.4486713,134567094.03588477,10257341494.996,3417.71937288136,401470193959.9133,1.784630584602,401534382020.43933,571552.0,429017191.5087066,553479899.8994033,685.32696129,6686955642.07211,1.11932436202068,111921445583.2425,1.674013334252,52144041327.31861,29860.0,1330113250.05203,417.70425953278,,,64549364639.78588,747124.0,932902377.337953,51464436191.067024,2255826029.58903,72353927948.42648,29373538115.733143,0.00026848981598348587,0.023709047579387743,61.93291540487388,0.0014706121005937452,10257341494.996,23.051259529565172,868839735686.3914,401470193959.9133,111921445583.2425,64549364639.78588,0.036263632920831235,78087864328,13367909890.0,7604633492.0,0.012971848487261184,0.026303722902159876,0.12744688133957993,1.2082170161739998,0.7846305846020001,0.674013334252,6.767510392868651,4.82868041234125,177.94240190335438,52220905554.677574,-0.0021173645686829445,0.04748875372683514,0.041120062610875446,0.033714563928688435,0.04083588456776529,0.024844174106626222,0.030085041075640147,0.030782709573618186,0.032101030275437474,0.03090895982585366,950304.0,0.0096411,460684404.0,15056893282.0,8186125274.0,1287878974.0,937496703.0,0.01732988566654921,0.020390368692768713,0.008376381292383587,0.007136931657977171,0.024662134069114033,0.023709047579387743,0.04748875372683514,0.041120062610875446,-0.0021173645686829445,0.033714563928688435,-0.15449745026536554,1.2082170161739998,-0.09371006383179825,0.012971848487261184,5.141262312842612,0.30880103794468106,0.674013334252,-0.030440992095048358,0.12744688133957993,6.866985188650243,-0.15398699117189274,0.026303722902159876,4.82868041234125,-0.006779692412845151
2021-09-13,44991.5221277031,846512959971.3956,2.151863481078,846476121250.872,908372.0,1275326426.6212893,1405759333.744994,145552163.85144845,17804136060.8904,3289.54985417884,386439694705.22833,1.731576292527,386520879010.2567,631800.0,1176024990.8591824,1000945894.6625984,662.72345439,10566212945.8156,1.06584996536089,106574529206.91016,1.598507210286,49652921466.09468,36962.0,1994815336.06385,399.404642868291,,,61721458048.2523,781943.0,1337135314.59763,49520025513.0331,4813216691.20856,72372022888.93399,29341448402.444088,-0.00013758069527014527,-0.02608599135253087,62.42699293612765,0.001236094591682916,17804136060.8904,23.60269663022373,846512959971.3956,386439694705.22833,106574529206.91016,61721458048.2523,-0.03353824949882789,79614564143,13223294307.0,7326415290.0,0.019362384287877177,-0.010877056015900166,-0.03727138162738086,1.1518634810780002,0.731576292527,0.5985072102860001,6.7591070875581085,4.667630971170238,174.88132072034375,51473851354.0501,-0.01735233656288493,-0.038222745618247345,-0.04895268468576196,-0.04479862351799824,-0.039006518582765735,-0.029033073658880002,-0.030094124076336673,-0.030886545537670913,-0.031996506719324844,-0.03147762452308994,1087399.0,0.00827269,447402093.0,14836403058.0,7933971318.0,1220117750.0,897047012.0,0.017526492516430386,0.02053094293031139,0.008417086321426947,0.007248728515943875,0.023703642099902784,-0.02608599135253087,-0.038222745618247345,-0.04895268468576196,-0.01735233656288493,-0.04479862351799824,0.252643747676224,1.1518634810780002,0.10021742064591166,0.019362384287877177,4.8538819356107155,0.21337056575251978,0.5985072102860001,0.1347619516810976,-0.03727138162738086,7.02578946409276,0.04555067918371769,-0.010877056015900166,4.667630971170238,0.07847162172566868
2021-09-14,47022.6177597896,884777283874.6704,2.245175277381,884734079846.7733,952892.0,901672080.914875,1129485548.0582645,153790965.55401707,15019727997.2733,3419.67508416131,401753721388.1735,1.782220002903,401856286283.3566,582576.0,616975630.4794314,614565169.3688909,664.22840541,7570329199.73404,1.09312326794594,109301589629.12514,1.638355601746,50923455964.745255,30199.0,1300780963.55616,413.26694564329,,,63863650319.8164,907367.0,907837315.450664,45906884036.56574,4720348227.73836,72359211420.47801,29268196157.242428,-0.000846496968787136,0.04415464002905267,64.43110111424838,0.0022897651557976556,15019727997.2733,23.432630373749134,884777283874.6704,401753721388.1735,109301589629.12514,63863650319.8164,0.0022682837423939617,78406713477,13435466251.0,7151040149.0,-0.015287487960176094,0.01591795114035577,-0.024228528381641468,1.245175277381,0.782220002903,0.6383556017459999,6.419609326761416,4.753363160363938,169.277346931387,49653193581.09068,-0.032569100668906614,0.0387948089518968,0.025266411893745233,0.03411869613001617,0.030275769294253786,0.038272508111216186,0.03943777064052258,0.03860119615926065,0.04082601774242177,0.03841153244914248,463117.0,0.00981331,463594540.0,15167665986.0,8273471982.0,1167077241.0,917671540.0,0.017142919763465034,0.020593392273786034,0.008395774874947215,0.007259130000844161,0.023504575573653645,0.04415464002905267,0.0387948089518968,0.025266411893745233,-0.032569100668906614,0.03411869613001617,0.04784758456385951,1.245175277381,-0.08111323933587045,-0.015287487960176094,5.1239709403968945,-0.20208154661375488,0.6383556017459999,-0.8535641631395663,-0.024228528381641468,6.943492491513164,0.1487651510615997,0.01591795114035577,4.753363160363938,0.05505977702130238
2021-09-15,48167.1893676213,906356284523.2517,2.293761212961,906320723049.2421,976201.0,845148107.4319838,1163546695.3995204,129989982.27183735,12388340702.0415,3591.05804003507,421918727315.4844,1.853858136141,422044705384.189,573831.0,1715774869.8904612,1791253346.5960977,666.94772189,7302396477.17641,1.1192512492436,111914129522.13434,1.674465427225,52181999248.879944,38745.0,1170079757.74981,430.284876407476,,,66493493308.58742,878865.0,1059297977.30127,46984876033.78247,3142981060.0556,72364922977.74144,29281886683.364597,0.00019089566505670064,0.024049355860183752,64.39032756865201,0.0026289046654901604,12388340702.0415,23.240021601265674,906356284523.2517,421918727315.4844,111914129522.13434,66493493308.58742,0.004085590489208535,82163007720,13849249814.0,7131258837.0,0.04679561825762235,0.03033312044150449,-0.0027700476888412595,1.2937612129609999,0.853858136141,0.6744654272249999,6.588580937492407,4.801234305223532,157.37799350381528,46493824080.66087,-0.07288796222937499,0.04890133582180134,0.023620951990040495,0.04035375095058846,0.0348942879784291,0.020981270862371598,0.028949688842727,0.02803849465723473,0.03169642580788823,0.02856572670953781,454484.0,-0.00387193,484868282.0,16012029346.0,8707275883.0,1263583015.0,956916028.0,0.017666374271815652,0.020637329701862807,0.008550448742137975,0.007291965843180943,0.027177437863743884,0.024049355860183752,0.04890133582180134,0.023620951990040495,-0.07288796222937499,0.04035375095058846,0.024166936938366135,1.2937612129609999,-0.015124721151231313,0.04679561825762235,5.135142188968108,0.2491929039661045,0.6744654272249999,-0.018817012469515504,-0.0027700476888412595,6.519721853234546,-0.031915696652470515,0.03033312044150449,4.801234305223532,-0.16813692578590178
2021-09-16,47797.3283237873,899437280895.7874,2.273981867172,899404095569.8536,1021047.0,904824289.5997849,1062116905.7560956,124497447.36405551,12917317571.2522,3567.72092518995,419201908930.6449,1.84061609129,419349764131.2592,548933.0,669890560.1190532,925138115.3593472,670.75885515,8860892723.06658,1.08977616631244,108966909272.77896,1.631391662819,50807804887.77121,38447.0,1285679668.91537,424.085934263668,,,65535548141.18795,955362.0,1006576180.89961,45042725955.44111,2494056367.41198,72360782896.7241,29283994025.91334,-1.9998254749964417e-05,-0.007708325620876977,63.60141251558943,0.0032379804235173875,12917317571.2522,23.281834695421065,899437280895.7874,419201908930.6449,108966909272.77896,65535548141.18795,0.005698026214277618,84325468142,13909963418.0,6704300350.0,0.02597875953975759,0.004374309913135477,-0.06173861003397363,1.273981867172,0.84061609129,0.6313916628189999,6.718482705722024,4.711410531560605,158.59633983839294,46994383928.494865,0.0077117173389700255,-0.0065198821273710905,-0.026687611135297787,-0.014511382756108304,-0.009723473863903995,-0.009304584229262908,-0.007165405074379886,-0.008281539106331514,-0.009058337110876526,-0.008546630117878174,861374.0,0.00517922,454685871.0,15571033505.0,8687872299.0,1294645190.0,960579494.0,0.017311972536308652,0.020724791833992746,0.008815332107799468,0.0069380036315624845,0.027548934186899656,-0.007708325620876977,-0.0065198821273710905,-0.026687611135297787,0.0077117173389700255,-0.014511382756108304,0.04491534257307883,1.273981867172,-0.04435853389170852,0.02597875953975759,4.971237256871545,-0.0077210457152681045,0.6313916628189999,0.6393660792646223,-0.06173861003397363,7.009588096466302,0.08345902397591587,0.004374309913135477,4.711410531560605,-0.0431721754443295
